"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","Redspider_harvest1_5","carotenoidtotal","betacarotenoid_nirs","branch_number","DM_gravity","DM_nirs","DM_raw","height_1st_branch","yield_ha","shoot_weight_plot","root_weight_plot","frogskin1_5","HCN_linamarase_10mon","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","mites_3mon","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","cook_time_10mon","carotenoid1_8","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha"
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA1320_54",1,54,3,12,"test"," (Operator: lizbethpino, Time: )","BRA1320","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,0.15,2,5.42,2.22,NA,NA,42.19,NA,NA,NA,NA,NA,1,322.9,2,1,NA,NA,NA,5,4,NA,NA,1,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA134_202",1,202,10,9,"test"," (Operator: lizbethpino, Time: )","BRA134","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,16.89,1,2.01,1.37,NA,NA,41.01,NA,NA,NA,NA,NA,1,21.84,3,1,NA,NA,NA,5,4,NA,NA,1,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA136_170",1,170,9,2,"test"," (Operator: lizbethpino, Time: )","BRA136","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,4.2,2,-0.68,-0.62,NA,NA,32.03,NA,NA,NA,NA,NA,1,198.79,2,1,NA,NA,NA,5,5,NA,NA,2,NA,1,NA,4,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,2,80,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA1375_289",1,289,14,6,"test"," (Operator: lizbethpino, Time: )","BRA1375","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,10.84,2,0.63,0.64,NA,NA,39.45,NA,NA,NA,NA,NA,5,86.61,3,3,NA,NA,NA,5,5,NA,NA,2,NA,2,NA,4,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA1381_24",1,24,2,19,"test"," (Operator: lizbethpino, Time: )","BRA1381","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,NA,NA,NA,5,4,NA,NA,3,NA,2,NA,5,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA138_147",1,147,7,21,"test"," (Operator: lizbethpino, Time: )","BRA138","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,14.31,2,0.33,0.19,NA,NA,41.71,NA,NA,NA,NA,NA,4,39.09,3,1,NA,NA,NA,5,3,NA,NA,2,NA,3,NA,4,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA1391_11",1,11,1,11,"test"," (Operator: lizbethpino, Time: )","BRA1391","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,7.4,3,-0.22,-0.26,NA,NA,36.83,NA,NA,NA,NA,NA,1,280.13,2,1,NA,NA,NA,5,3,NA,NA,2,NA,1,NA,3,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA1410_249",1,249,12,4,"test"," (Operator: lizbethpino, Time: )","BRA1410","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,9.06,2,0.43,0.54,NA,NA,42.38,NA,NA,NA,NA,NA,1,69.94,4,1,NA,NA,NA,5,3,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA1411_118",1,118,6,9,"test"," (Operator: lizbethpino, Time: )","BRA1411","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,NA,5,5,NA,NA,2,NA,3,NA,5,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA1412_89",1,89,5,5,"test"," (Operator: lizbethpino, Time: )","BRA1412","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,4.14,3,4.13,1.92,NA,NA,39.26,NA,NA,NA,NA,NA,1,148.42,2,1,NA,NA,NA,5,5,NA,NA,2,NA,2,NA,5,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA1421_346",1,346,17,10,"test"," (Operator: lizbethpino, Time: )","BRA1421","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,11.39,2,-0.07,0.1,NA,NA,40.06,NA,NA,NA,NA,NA,1,76.53,4,1,NA,NA,NA,5,3,NA,NA,2,NA,3,NA,2,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA1442_358",1,358,18,21,"test"," (Operator: lizbethpino, Time: )","BRA1442","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,1.64,1,-0.89,-1.25,NA,NA,38.25,NA,NA,NA,NA,NA,1,316.88,2,1,NA,NA,NA,5,5,NA,NA,2,NA,1,NA,5,NA,NA,NA,NA,NA,5,NA,NA,3,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA144_268",1,268,13,16,"test"," (Operator: lizbethpino, Time: )","BRA144","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,11.1,2,0.94,0.56,NA,NA,43.34,NA,NA,NA,NA,NA,1,62.24,4,1,NA,NA,NA,5,3,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA1444_113",1,113,6,14,"test"," (Operator: lizbethpino, Time: )","BRA1444","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,5.52,3,0.78,0.49,NA,NA,41.9,NA,NA,NA,NA,NA,1,75.24,2,1,NA,NA,NA,5,5,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA147_203",1,203,10,8,"test"," (Operator: lizbethpino, Time: )","BRA147","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,4.88,1,0.23,-0.04,NA,NA,39.88,NA,NA,NA,NA,NA,1,268.01,3,1,NA,NA,NA,5,3,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,3,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA158_191",1,191,10,20,"test"," (Operator: lizbethpino, Time: )","BRA158","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,11.65,2,1,0.6,NA,NA,42.61,NA,NA,NA,NA,NA,1,178.19,3,3,NA,NA,NA,5,5,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,3,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA162_146",1,146,7,20,"test"," (Operator: lizbethpino, Time: )","BRA162","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,13.55,3,0.7,0.3,NA,NA,37.82,NA,NA,NA,NA,NA,1,219.99,2,1,NA,NA,NA,5,5,NA,NA,2,NA,2,NA,5,NA,NA,NA,NA,NA,5,NA,NA,3,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA163_63",1,63,3,21,"test"," (Operator: lizbethpino, Time: )","BRA163","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,15.02,2,1.38,0.71,NA,NA,40.83,NA,NA,NA,NA,NA,1,58.12,4,1,NA,NA,NA,5,3,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA172_185",1,185,9,17,"test"," (Operator: lizbethpino, Time: )","BRA172","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,5,4,NA,NA,1,NA,2,NA,5,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,2,60,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA179_337",1,337,17,1,"test"," (Operator: lizbethpino, Time: )","BRA179","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,1.74,2,-0.35,-0.49,NA,NA,32,NA,NA,NA,NA,NA,2,182.35,3,1,NA,NA,NA,5,5,NA,NA,2,NA,1,NA,3,NA,NA,NA,NA,NA,5,NA,NA,3,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA190_354",1,354,17,18,"test"," (Operator: lizbethpino, Time: )","BRA190","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,3,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA191_316",1,316,16,21,"test"," (Operator: lizbethpino, Time: )","BRA191","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,16,1,0.94,0.54,NA,NA,42.87,NA,NA,NA,NA,NA,1,131.71,2,1,NA,NA,NA,5,5,NA,NA,2,NA,3,NA,4,NA,NA,NA,NA,NA,5,NA,NA,3,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA219_33",1,33,2,10,"test"," (Operator: lizbethpino, Time: )","BRA219","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,4.42,2,0.84,0.63,NA,NA,38.04,NA,NA,NA,NA,NA,1,156.92,2,1,NA,NA,NA,5,5,NA,NA,2,NA,3,NA,4,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,2,80,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA222_207",1,207,10,4,"test"," (Operator: lizbethpino, Time: )","BRA222","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,3.75,3,0.7,0.38,NA,NA,39.6,NA,NA,NA,NA,NA,1,116.98,3,2,NA,NA,NA,5,4,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA223_312",1,312,15,18,"test"," (Operator: lizbethpino, Time: )","BRA223","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,5,5,NA,NA,1,NA,3,NA,5,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA253_428",1,428,21,8,"test"," (Operator: lizbethpino, Time: )","BRA253","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,1.17,2,9.7,3.81,NA,NA,36.09,NA,NA,NA,NA,NA,1,197.77,2,1,NA,NA,NA,5,5,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA254_330",1,330,16,7,"test"," (Operator: lizbethpino, Time: )","BRA254","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,5,5,NA,NA,1,NA,1,NA,5,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA255_157",1,157,8,12,"test"," (Operator: lizbethpino, Time: )","BRA255","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,11.73,2,0.44,0.56,NA,NA,37.35,NA,NA,NA,NA,NA,1,32.9,3,1,NA,NA,NA,5,4,NA,NA,2,NA,3,NA,4,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA304_168",1,168,8,1,"test"," (Operator: lizbethpino, Time: )","BRA304","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,NA,NA,NA,5,4,NA,NA,2,NA,3,NA,5,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA318_58",1,58,3,16,"test"," (Operator: lizbethpino, Time: )","BRA318","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,8.33,2,1.27,0.73,NA,NA,44.42,NA,NA,NA,NA,NA,1,238.22,2,1,NA,NA,NA,5,3,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA325_383",1,383,19,5,"test"," (Operator: lizbethpino, Time: )","BRA325","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,NA,NA,NA,5,5,NA,NA,2,NA,3,NA,5,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA,2,80,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA327_437",1,437,21,17,"test"," (Operator: lizbethpino, Time: )","BRA327","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,10.44,1,2.21,0.58,NA,NA,41.63,NA,NA,NA,NA,NA,2,167.85,2,1,NA,NA,NA,5,5,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA334_257",1,257,13,5,"test"," (Operator: lizbethpino, Time: )","BRA334","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,13.88,1,1.2,0.48,NA,NA,45.52,NA,NA,NA,NA,NA,1,25.83,3,1,NA,NA,NA,5,3,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA335_434",1,434,21,14,"test"," (Operator: lizbethpino, Time: )","BRA335","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,7.9,2,2.92,-0.62,NA,NA,42.67,NA,NA,NA,NA,NA,4,337.25,2,1,NA,NA,NA,5,5,NA,NA,2,NA,3,NA,4,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA354_151",1,151,8,18,"test"," (Operator: lizbethpino, Time: )","BRA354","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,5,4,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,2,80,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA384_357",1,357,17,21,"test"," (Operator: lizbethpino, Time: )","BRA384","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,14.83,2,1.83,1.41,NA,NA,42.28,NA,NA,NA,NA,NA,3,89.02,2,1,NA,NA,NA,5,4,NA,NA,2,NA,1,NA,3,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA467_139",1,139,7,13,"test"," (Operator: lizbethpino, Time: )","BRA467","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,5,4,NA,NA,2,NA,3,NA,5,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA468_154",1,154,8,15,"test"," (Operator: lizbethpino, Time: )","BRA468","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,4.63,3,5.74,2.63,NA,NA,36.7,NA,NA,NA,NA,NA,1,251.87,3,1,NA,NA,NA,5,5,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA486_236",1,236,12,17,"test"," (Operator: lizbethpino, Time: )","BRA486","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA488_248",1,248,12,5,"test"," (Operator: lizbethpino, Time: )","BRA488","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,13.28,3,0.3,0.19,NA,NA,41.72,NA,NA,NA,NA,NA,1,60.69,3,1,NA,NA,NA,5,4,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,3,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA492_84",1,84,4,1,"test"," (Operator: lizbethpino, Time: )","BRA492","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,3.08,3,0.02,-0.8,NA,NA,41.77,NA,NA,NA,NA,NA,1,171.87,3,1,NA,NA,NA,5,4,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA502_450",1,450,22,13,"test"," (Operator: lizbethpino, Time: )","BRA502","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,5,5,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA,2,80,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA512_22",1,22,2,21,"test"," (Operator: lizbethpino, Time: )","BRA512","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,2.61,2,5.57,2.44,NA,NA,40.01,NA,NA,NA,NA,NA,1,426.38,3,1,NA,NA,NA,5,4,NA,NA,2,NA,3,NA,4,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA522_112",1,112,6,15,"test"," (Operator: lizbethpino, Time: )","BRA522","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,-1.12,4,0.64,0.32,NA,NA,40.87,NA,NA,NA,NA,NA,1,21.72,3,1,NA,NA,NA,5,4,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,2,100,NA,NA
2024,"202405DVGN6_ciat","202405DVGN6_ciat viene del 202305DVGN",1.2,4,"2024-March-05","2025-January-17","CIAT. Valle, Colombia",NA,"202405DVGN6_ciat_rep1_BRA5_293",1,293,14,2,"test"," (Operator: lizbethpino, Time: )","BRA5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,11.33,2,0.75,0.6,NA,NA,39.3,NA,NA,NA,NA,NA,2,101.18,3,1,NA,NA,NA,5,5,NA,NA,2,NA,3,NA,4,NA,NA,NA,NA,NA,5,NA,NA,3,NA,NA,2,100,NA,NA
